Date,Open,High,Low,Close,Adj Close,Volume
2021-10-06,64.040695,65.707367,63.691860,65.649223,58.099880,4103851
2021-10-07,65.852715,66.608528,65.600777,65.717056,58.159908,3184442
2021-10-08,65.600777,65.968994,65.009689,65.116280,57.628212,2094444
2021-10-11,65.145348,65.687981,64.941856,65.658913,58.108444,2593726
2021-10-12,65.794571,66.870155,65.513565,66.472870,58.828804,3707770
2021-10-13,66.724808,66.947678,65.639534,66.627907,58.966022,5716558
2021-10-14,66.850777,67.625969,66.279068,67.461243,59.703533,4535124
2021-10-15,67.906975,68.197678,67.315887,67.500000,59.737831,4263811
2021-10-18,67.257751,68.255814,67.054260,68.168602,60.329517,2513539
2021-10-19,68.343025,68.381783,67.819771,67.868217,60.063694,3519636
2021-10-20,68.003876,69.186050,67.926353,69.147285,61.195675,2735832
2021-10-21,69.147285,69.573647,68.701553,68.963181,61.032753,3152347
2021-10-22,69.060081,69.631783,69.040695,69.525192,61.530140,2530258
2021-10-25,69.554260,72.248062,69.525192,71.579460,63.348179,7199232
2021-10-26,71.308144,72.286819,71.104652,71.802322,63.545395,5146790
2021-10-27,72.083336,72.189919,71.027130,71.046509,62.876507,6688186
2021-10-28,71.298447,71.327522,70.261627,70.881783,62.730713,9845486
2021-10-29,70.281006,71.046509,69.031006,69.215118,61.255695,45300982
2021-11-01,68.798447,69.050385,67.228683,68.662788,60.968334,5556391
2021-11-02,68.953491,70.281006,68.701553,69.757751,61.940601,4598076
2021-11-03,69.767441,70.397285,69.641472,70.038757,62.190113,3625519
2021-11-04,70.222870,70.300385,68.682175,69.069771,61.329716,2901571
2021-11-05,69.680229,70.397285,69.389534,69.544571,61.751305,3300130
2021-11-08,69.593025,69.602715,68.846901,69.253876,61.493168,2880415
2021-11-09,69.486435,69.544571,68.575584,68.759689,61.054375,3382793
2021-11-10,68.759689,69.263565,68.711243,68.934113,61.209232,2653582
2021-11-11,68.624031,70.184113,68.478683,70.174416,62.310558,2945328
2021-11-12,70.067825,70.649223,69.980621,70.484497,62.585907,3001985
2021-11-15,71.370003,71.370003,70.410004,71.139999,63.167961,7029300
2021-11-16,71.230003,71.449997,70.370003,71.410004,63.407688,4903200
2021-11-17,71.239998,72.019997,69.550003,71.970001,63.904949,6557200
2021-11-18,72.129997,72.160004,70.910004,71.040001,63.079144,4760600
2021-11-19,71.059998,71.419998,70.300003,70.910004,62.963726,5543500
2021-11-22,70.940002,71.629997,70.519997,70.690002,62.768364,6528200
2021-11-23,70.809998,71.059998,69.889999,69.900002,62.066891,4518600
2021-11-24,69.919998,70.739998,69.430000,70.639999,62.723988,3930900
2021-11-26,69.839996,70.779999,69.180000,69.470001,61.685097,3720200
2021-11-29,70.019997,70.599998,69.190002,69.800003,61.978096,5540100
2021-11-30,69.489998,69.489998,67.889999,67.919998,60.522091,6217100
